Code,Constituency,Candidate,Party,EVM Votes,Postal Votes,Total Votes,% Votes,Round,Last Updated Time,Last Updated Date,AC_No,AC_Name,Alliance,Rank,Seat_Total,Vote_Share_Pct
S229,MADAVARAM - 9,V.MURTHY,Independent,188,0,188,0.05,19/19,11:27 PM,04/05/2026,9,MADAVARAM,Independent,11,361998,0.0519339885855723
S229,MADAVARAM - 9,A.NAGARAJAN,Independent,173,4,177,0.05,19/19,11:27 PM,04/05/2026,9,MADAVARAM,Independent,12,361998,0.04889529776407604
S229,MADAVARAM - 9,SUDARSANAM,Independent,155,2,157,0.04,19/19,11:27 PM,04/05/2026,9,MADAVARAM,Independent,13,361998,0.043370405361355585
S229,MADAVARAM - 9,C.MOORTHY,Independent,154,0,154,0.04,19/19,11:27 PM,04/05/2026,9,MADAVARAM,Independent,14,361998,0.042541671500947516
S229,MADAVARAM - 9,A.PONNALAGAN,Independent,128,1,129,0.04,19/19,11:27 PM,04/05/2026,9,MADAVARAM,Independent,15,361998,0.03563555599754695
S229,MADAVARAM - 9,R.S.BALAJI,Independent,98,1,99,0.03,19/19,11:27 PM,04/05/2026,9,MADAVARAM,Independent,16,361998,0.02734821739346626
S2210,THIRUVOTTIYUR - 10,SENTHIL KUMAR. N,Tamilaga Vettri Kazhagam,109788,279,110067,53.15,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Solo,1,207088,53.14986865487136
S2210,THIRUVOTTIYUR - 10,SUNDARARAJ. L,Communist Party of India (Marxist),56265,238,56503,27.28,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,INDIA/SPA,2,207088,27.284536042648536
S2210,THIRUVOTTIYUR - 10,KUPPAN. K,All India Anna Dravida Munnetra Kazhagam,28190,130,28320,13.68,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,NDA,3,207088,13.675345746735687
S2210,THIRUVOTTIYUR - 10,SATHYA. B,Naam Tamilar Katchi,8380,33,8413,4.06,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Solo,4,207088,4.062524144325118
S2210,THIRUVOTTIYUR - 10,MICHAELRAJ. M. A,Independent,832,6,838,0.4,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Independent,5,207088,0.4046588889747354
S2210,THIRUVOTTIYUR - 10,NOTA,None of the Above,795,10,805,0.39,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,NOTA/Unaligned,6,207088,0.38872363439697133
S2210,THIRUVOTTIYUR - 10,MAHENDRA KUMAR. D,Bahujan Samaj Party,455,3,458,0.22,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Solo,7,207088,0.22116201807927066
S2210,THIRUVOTTIYUR - 10,VIJAY. A,Independent,310,6,316,0.15,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Independent,8,207088,0.1525921347446496
S2210,THIRUVOTTIYUR - 10,BALARUBAN,Independent,307,0,307,0.15,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Independent,9,207088,0.14824615622344126
S2210,THIRUVOTTIYUR - 10,SASIREKHA. M,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,271,0,271,0.13,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,-,10,207088,0.13086224213860775
S2210,THIRUVOTTIYUR - 10,DILLI KUMAR. R,Democratic National Allegiance,198,0,198,0.1,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,-,11,207088,0.09561152746658426
S2210,THIRUVOTTIYUR - 10,VENKATARAMANAN. J,Tamizhaga Vaazhvurimai Katchi,148,1,149,0.07,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,-,12,207088,0.07195008885111644
S2210,THIRUVOTTIYUR - 10,THANIKASALAM. B,Independent,138,1,139,0.07,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Independent,13,207088,0.06712122382755158
S2210,THIRUVOTTIYUR - 10,GOPI. K,Independent,117,0,117,0.06,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Independent,14,207088,0.05649772077570888
S2210,THIRUVOTTIYUR - 10,JANAGARAJ,Independent,109,1,110,0.05,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Independent,15,207088,0.053117515259213474
S2210,THIRUVOTTIYUR - 10,ARAVIND. R,Independent,72,5,77,0.04,26/26,11:30 PM,04/05/2026,10,THIRUVOTTIYUR,Independent,16,207088,0.03718226068144943
S2211,DR.RADHAKRISHNAN NAGAR - 11,N. MARIE WILSON,Tamilaga Vettri Kazhagam,97529,271,97800,53.97,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Solo,1,181206,53.97172279063607
S2211,DR.RADHAKRISHNAN NAGAR - 11,J. JOHN EBENEZER,Dravida Munnetra Kazhagam,47907,225,48132,26.56,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,INDIA/SPA,2,181206,26.562034369722856
S2211,DR.RADHAKRISHNAN NAGAR - 11,R.S.RAAJESH,All India Anna Dravida Munnetra Kazhagam,26754,138,26892,14.84,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,NDA,3,181206,14.840568193106188
S2211,DR.RADHAKRISHNAN NAGAR - 11,VENNILA.T,Naam Tamilar Katchi,5330,34,5364,2.96,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Solo,4,181206,2.960166881891328
S2211,DR.RADHAKRISHNAN NAGAR - 11,NOTA,None of the Above,561,0,561,0.31,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,NOTA/Unaligned,5,181206,0.3095923976027284
S2211,DR.RADHAKRISHNAN NAGAR - 11,B.NAVIN,Tamizhaga Vaazhvurimai Katchi,337,1,338,0.19,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,-,6,181206,0.18652803991037825
S2211,DR.RADHAKRISHNAN NAGAR - 11,E. RAAMADASAN,Makkal Nalvaazhvuk Katchi,236,0,236,0.13,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,-,7,181206,0.13023851307351852
S2211,DR.RADHAKRISHNAN NAGAR - 11,D.PRABHU,Independent,210,1,211,0.12,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,8,181206,0.11644206041742547
S2211,DR.RADHAKRISHNAN NAGAR - 11,A.MOHANRAJ,Socialist Unity Centre Of India (COMMUNIST),178,1,179,0.1,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,-,9,181206,0.09878260101762634
S2211,DR.RADHAKRISHNAN NAGAR - 11,J.SARAVANAKUMAR,Independent,149,0,149,0.08,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,10,181206,0.08222685783031466
S2211,DR.RADHAKRISHNAN NAGAR - 11,M. SATHISH,Independent,112,0,112,0.06,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,11,181206,0.06180810789929693
S2211,DR.RADHAKRISHNAN NAGAR - 11,K. MURALI,Independent,91,0,91,0.05,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,12,181206,0.05021908766817876
S2211,DR.RADHAKRISHNAN NAGAR - 11,V.SUDHAKAR,Independent,86,0,86,0.05,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,13,181206,0.04745979713696014
S2211,DR.RADHAKRISHNAN NAGAR - 11,A.VIJAY,Independent,71,0,71,0.04,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,14,181206,0.039181925543304304
S2211,DR.RADHAKRISHNAN NAGAR - 11,C. RAJAMANICKAM,Independent,65,0,65,0.04,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,15,181206,0.03587077690584197
S2211,DR.RADHAKRISHNAN NAGAR - 11,G. VIJAY,Independent,58,0,58,0.03,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,16,181206,0.032007770162135914
S2211,DR.RADHAKRISHNAN NAGAR - 11,L.SARAVANAN,Independent,54,0,54,0.03,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,17,181206,0.029800337737161023
S2211,DR.RADHAKRISHNAN NAGAR - 11,G. BOTHI RAJAN,Independent,53,1,54,0.03,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,18,181206,0.029800337737161023
S2211,DR.RADHAKRISHNAN NAGAR - 11,CHANDRASEKAR,Tamizhaga Murpokku Makkal Katchi,47,0,47,0.03,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,-,19,181206,0.025937330993454962
S2211,DR.RADHAKRISHNAN NAGAR - 11,MANIKANDAN.H,Independent,46,1,47,0.03,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,20,181206,0.025937330993454962
S2211,DR.RADHAKRISHNAN NAGAR - 11,J.MURALI KRISHNAN,Independent,47,0,47,0.03,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,21,181206,0.025937330993454962
S2211,DR.RADHAKRISHNAN NAGAR - 11,D.KARTHIKEYAN,Samata Party,44,0,44,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,-,22,181206,0.024281756674723796
S2211,DR.RADHAKRISHNAN NAGAR - 11,R.ETHIRAJ,Independent,44,0,44,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,23,181206,0.024281756674723796
S2211,DR.RADHAKRISHNAN NAGAR - 11,C.JANARTHANAN,Independent,42,0,42,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,24,181206,0.02317804046223635
S2211,DR.RADHAKRISHNAN NAGAR - 11,A. USHA,Independent,41,0,41,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,25,181206,0.022626182355992626
S2211,DR.RADHAKRISHNAN NAGAR - 11,V.SHANKAR,Independent,40,0,40,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,26,181206,0.022074324249748905
S2211,DR.RADHAKRISHNAN NAGAR - 11,R.DEVAKUMAR,Independent,39,1,40,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,27,181206,0.022074324249748905
S2211,DR.RADHAKRISHNAN NAGAR - 11,R. MUTHU CHELLA BHARATHI,Independent,39,0,39,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,28,181206,0.02152246614350518
S2211,DR.RADHAKRISHNAN NAGAR - 11,D. JANARTHANAN,Independent,37,0,37,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,29,181206,0.020418749931017735
S2211,DR.RADHAKRISHNAN NAGAR - 11,R.TAMILARASAN,Independent,36,0,36,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,30,181206,0.019866891824774014
S2211,DR.RADHAKRISHNAN NAGAR - 11,V. MADHAN MOHAN,Independent,35,0,35,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,31,181206,0.019315033718530293
S2211,DR.RADHAKRISHNAN NAGAR - 11,P. MARIMUTHU,Independent,35,0,35,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,32,181206,0.019315033718530293
S2211,DR.RADHAKRISHNAN NAGAR - 11,D. AJITH KUMAR,Independent,31,1,32,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,33,181206,0.017659459399799123
S2211,DR.RADHAKRISHNAN NAGAR - 11,AMUDHA.N,Independent,30,0,30,0.02,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,34,181206,0.016555743187311678
S2211,DR.RADHAKRISHNAN NAGAR - 11,J.VIJAYAN,Independent,25,1,26,0.01,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,35,181206,0.014348310762336789
S2211,DR.RADHAKRISHNAN NAGAR - 11,K. SUJITH,Independent,25,0,25,0.01,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,36,181206,0.013796452656093066
S2211,DR.RADHAKRISHNAN NAGAR - 11,TAMILSELVAN,Independent,25,0,25,0.01,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,37,181206,0.013796452656093066
S2211,DR.RADHAKRISHNAN NAGAR - 11,S.EMMANUVEL,Independent,24,0,24,0.01,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,38,181206,0.013244594549849343
S2211,DR.RADHAKRISHNAN NAGAR - 11,G. MADHAN KUMAR,Independent,17,0,17,0.01,18/18,11:27 PM,04/05/2026,11,DR.RADHAKRISHNAN NAGAR,Independent,39,181206,0.009381587806143284
S2212,PERAMBUR - 12,C. JOSEPH VIJAY,Tamilaga Vettri Kazhagam,119785,580,120365,58.89,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Solo,1,204384,58.8915962110537
S2212,PERAMBUR - 12,R.D. SHEKAR,Dravida Munnetra Kazhagam,66080,570,66650,32.61,23/23,11:30 PM,04/05/2026,12,PERAMBUR,INDIA/SPA,2,204384,32.610184750273994
S2212,PERAMBUR - 12,M. THILAGABAMA,Pattali Makkal Katchi,8471,90,8561,4.19,23/23,11:30 PM,04/05/2026,12,PERAMBUR,NDA,3,204384,4.1886840457178645
S2212,PERAMBUR - 12,S. VETRI THAMIZHAN,Naam Tamilar Katchi,5080,34,5114,2.5,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Solo,4,204384,2.502152810396117
S2212,PERAMBUR - 12,NOTA,None of the Above,598,3,601,0.29,23/23,11:30 PM,04/05/2026,12,PERAMBUR,NOTA/Unaligned,5,204384,0.29405432910599655
S2212,PERAMBUR - 12,A. RAJARAM,Republican Party of India (Athawale),255,1,256,0.13,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,6,204384,0.12525442304681383
S2212,PERAMBUR - 12,G. RUTHRA KUMAR,Independent,235,3,238,0.12,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,7,204384,0.11644747142633474
S2212,PERAMBUR - 12,AGNI AALVAR,Independent,227,3,230,0.11,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,8,204384,0.1125332707061218
S2212,PERAMBUR - 12,VIJAY,All India Jananayaka Makkal Kazhagam,207,9,216,0.11,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,9,204384,0.10568341944574917
S2212,PERAMBUR - 12,VETRI VEL SELVAM,Bahujan Samaj Party,172,2,174,0.09,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Solo,10,204384,0.08513386566463128
S2212,PERAMBUR - 12,V. RAJI,Independent,141,7,148,0.07,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,11,204384,0.07241271332393925
S2212,PERAMBUR - 12,BOWDHARAJ,Independent,118,0,118,0.06,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,12,204384,0.057734460623140756
S2212,PERAMBUR - 12,J. SEBASTIN,Socialist Unity Centre Of India (COMMUNIST),100,1,101,0.05,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,13,204384,0.04941678409268827
S2212,PERAMBUR - 12,D.V. VENUGOPAL,Tamizhaga Vaazhvurimai Katchi,97,1,98,0.05,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,14,204384,0.047948958822608426
S2212,PERAMBUR - 12,DR.D. MADAN,Independent,95,0,95,0.05,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,15,204384,0.04648113355252857
S2212,PERAMBUR - 12,K.M. DEVAN,Makkal Murasu Katchi,94,0,94,0.05,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,16,204384,0.04599185846250196
S2212,PERAMBUR - 12,B. BALAJI,Independent,93,0,93,0.05,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,17,204384,0.04550258337247534
S2212,PERAMBUR - 12,VIJAY. G,Independent,89,1,90,0.04,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,18,204384,0.04403475810239549
S2212,PERAMBUR - 12,AZARUTHEEN.M,Independent,78,0,78,0.04,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,19,204384,0.03816345702207609
S2212,PERAMBUR - 12,P. THANGAMANI,Independent,78,0,78,0.04,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,20,204384,0.03816345702207609
S2212,PERAMBUR - 12,S. JOSEPH,Independent,77,0,77,0.04,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,21,204384,0.03767418193204947
S2212,PERAMBUR - 12,ASHLIN BELMEN .A.S,Tamilnadu Mahatma Gandhi Makkal Katchi,70,1,71,0.03,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,22,204384,0.034738531391889774
S2212,PERAMBUR - 12,NIVETHA,Independent,70,0,70,0.03,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,23,204384,0.03424925630186316
S2212,PERAMBUR - 12,P. PONRAJ,Independent,62,1,63,0.03,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,24,204384,0.030824330671676843
S2212,PERAMBUR - 12,DR.G. MOORTHY,Independent,52,1,53,0.03,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,25,204384,0.025931579771410678
S2212,PERAMBUR - 12,R. JAYASEELAN,Independent,51,0,51,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,26,204384,0.024953029591357444
S2212,PERAMBUR - 12,M. GEETA,Thakkam Katchi,47,0,47,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,27,204384,0.02299592923125098
S2212,PERAMBUR - 12,S. SURESHKUMAR,Makkalatchi Katchi,45,1,46,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,28,204384,0.022506654141224363
S2212,PERAMBUR - 12,M. JOSEPH,Independent,43,0,43,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,29,204384,0.021038828871144513
S2212,PERAMBUR - 12,M. KADHIRAVAN,Independent,41,0,41,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,30,204384,0.02006027869109128
S2212,PERAMBUR - 12,DR.R. SARAVANA PERUMAL,Makkal Nalvaazhvuk Katchi,39,0,39,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,31,204384,0.019081728511038044
S2212,PERAMBUR - 12,M.I. THAHIRA BANU,Independent,32,1,33,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,32,204384,0.016146077970878348
S2212,PERAMBUR - 12,S. MALATHI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,32,0,32,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,33,204384,0.01565680288085173
S2212,PERAMBUR - 12,AMALA.R,Independent,31,1,32,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,34,204384,0.01565680288085173
S2212,PERAMBUR - 12,REEGAN PRABHU,Independent,31,0,31,0.02,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,35,204384,0.015167527790825114
S2212,PERAMBUR - 12,SIVAKUMAR.V,Tamil Telugu National Party,30,0,30,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,-,36,204384,0.014678252700798497
S2212,PERAMBUR - 12,H. DHANASEKAR,Independent,28,0,28,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,37,204384,0.013699702520745264
S2212,PERAMBUR - 12,B. VENKATESAN,Independent,26,0,26,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,38,204384,0.012721152340692031
S2212,PERAMBUR - 12,S. MICHAEL,Independent,24,0,24,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,39,204384,0.011742602160638797
S2212,PERAMBUR - 12,S. RAJESH KUMAR,Independent,21,0,21,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,40,204384,0.010274776890558947
S2212,PERAMBUR - 12,B. SATHISH KUMAR,Independent,19,0,19,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,41,204384,0.009296226710505714
S2212,PERAMBUR - 12,SATHISH.B,Independent,19,0,19,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,42,204384,0.009296226710505714
S2212,PERAMBUR - 12,P. GUNASEKAR,Independent,18,0,18,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,43,204384,0.008806951620479099
S2212,PERAMBUR - 12,S. RAMESH,Independent,17,0,17,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,44,204384,0.008317676530452482
S2212,PERAMBUR - 12,E. UDHAYA KUMAR,Independent,15,1,16,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,45,204384,0.007828401440425865
S2212,PERAMBUR - 12,P. ESAKKI MUTHU,Independent,14,0,14,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,46,204384,0.006849851260372632
S2212,PERAMBUR - 12,S. VISHNU VARTHAN,Independent,13,0,13,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,47,204384,0.006360576170346016
S2212,PERAMBUR - 12,M. TAMILSELVAM,Independent,12,0,12,0.01,23/23,11:30 PM,04/05/2026,12,PERAMBUR,Independent,48,204384,0.0058713010803193985
S2213,KOLATHUR - 13,V. S. BABU,Tamilaga Vettri Kazhagam,82614,383,82997,45.09,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Solo,1,184051,45.09456618002619
S2213,KOLATHUR - 13,M. K. STALIN,Dravida Munnetra Kazhagam,73220,982,74202,40.32,22/22,11:27 PM,04/05/2026,13,KOLATHUR,INDIA/SPA,2,184051,40.315999369739906
S2213,KOLATHUR - 13,P. SANTHANA KRISHNAN,All India Anna Dravida Munnetra Kazhagam,18215,215,18430,10.01,22/22,11:27 PM,04/05/2026,13,KOLATHUR,NDA,3,184051,10.013528858848906
S2213,KOLATHUR - 13,SOUNDARA PANDIAN LUDER SETH,Naam Tamilar Katchi,5012,34,5046,2.74,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Solo,4,184051,2.741631395645772
S2213,KOLATHUR - 13,NOTA,None of the Above,882,10,892,0.48,22/22,11:27 PM,04/05/2026,13,KOLATHUR,NOTA/Unaligned,5,184051,0.4846482768363117
S2213,KOLATHUR - 13,S.Y. SYED YUSUF,Republican Party of India (Athawale),476,8,484,0.26,22/22,11:27 PM,04/05/2026,13,KOLATHUR,-,6,184051,0.2629705896735144
S2213,KOLATHUR - 13,SUBASHINI,Bahujan Samaj Party,226,10,236,0.13,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Solo,7,184051,0.128225328849069
S2213,KOLATHUR - 13,AATHITHYA,Samata Party,180,1,181,0.1,22/22,11:27 PM,04/05/2026,13,KOLATHUR,-,8,184051,0.09834230729526056
S2213,KOLATHUR - 13,R. RAJ GURU,Independent,152,1,153,0.08,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,9,184051,0.08312913268604898
S2213,KOLATHUR - 13,R. SENTHIL KUMAR,Independent,123,2,125,0.07,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,10,184051,0.0679159580768374
S2213,KOLATHUR - 13,SELVI STEFFI. V. M,Independent,120,2,122,0.07,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,11,184051,0.0662859750829933
S2213,KOLATHUR - 13,OORMILA,Tamizhaga Vaazhvurimai Katchi,104,1,105,0.06,22/22,11:27 PM,04/05/2026,13,KOLATHUR,-,12,184051,0.057049404784543414
S2213,KOLATHUR - 13,J. SURIYA MUTHU,Independent,83,1,84,0.05,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,13,184051,0.04563952382763473
S2213,KOLATHUR - 13,NANDA KUMAR,Independent,79,0,79,0.04,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,14,184051,0.042922885504561234
S2213,KOLATHUR - 13,A. L. NARESH KUMAR,Independent,74,0,74,0.04,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,15,184051,0.04020624718148774
S2213,KOLATHUR - 13,M. RAJESHKUMAR,Independent,72,1,73,0.04,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,16,184051,0.03966291951687304
S2213,KOLATHUR - 13,R. MAHESH,Independent,64,0,64,0.03,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,17,184051,0.03477297053534075
S2213,KOLATHUR - 13,M. POORNIMA,Independent,55,1,56,0.03,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,18,184051,0.030426349218423153
S2213,KOLATHUR - 13,P. MILANY,Independent,56,0,56,0.03,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,19,184051,0.030426349218423153
S2213,KOLATHUR - 13,ARUL DOSS. A.,Independent,53,2,55,0.03,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,20,184051,0.029883021553808457
S2213,KOLATHUR - 13,VIGIRDHAN,Independent,53,0,53,0.03,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,21,184051,0.028796366224579057
S2213,KOLATHUR - 13,V. NARESH BABU,Independent,52,0,52,0.03,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,22,184051,0.028253038559964357
S2213,KOLATHUR - 13,K. PANNEER SELVAM,Independent,50,0,50,0.03,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,23,184051,0.027166383230734958
S2213,KOLATHUR - 13,E. RAAMADASAN,Makkal Nalvaazhvuk Katchi,49,0,49,0.03,22/22,11:27 PM,04/05/2026,13,KOLATHUR,-,24,184051,0.02662305556612026
S2213,KOLATHUR - 13,KAJA MAIDEEN,Independent,43,0,43,0.02,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,25,184051,0.023363089578432066
S2213,KOLATHUR - 13,S. SHARAN,Independent,34,1,35,0.02,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,26,184051,0.01901646826151447
S2213,KOLATHUR - 13,R. RAVIKUMAR,Independent,33,1,34,0.02,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,27,184051,0.01847314059689977
S2213,KOLATHUR - 13,M. SURESH,Independent,33,0,33,0.02,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,28,184051,0.017929812932285072
S2213,KOLATHUR - 13,V. A. SUDHAKAR,Independent,31,0,31,0.02,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,29,184051,0.016843157603055676
S2213,KOLATHUR - 13,RAJA. G.,Independent,28,0,28,0.02,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,30,184051,0.015213174609211576
S2213,KOLATHUR - 13,SIVAGNANASAM,Desiya Makkal Sakthi Katchi,25,1,26,0.01,22/22,11:27 PM,04/05/2026,13,KOLATHUR,-,31,184051,0.014126519279982179
S2213,KOLATHUR - 13,K. ELUMALAI,Veerath Thiyagi Viswanathadoss Thozhilalarkal Katchi,24,0,24,0.01,22/22,11:27 PM,04/05/2026,13,KOLATHUR,-,32,184051,0.01303986395075278
S2213,KOLATHUR - 13,A. RAJI,Independent,22,1,23,0.01,22/22,11:27 PM,04/05/2026,13,KOLATHUR,Independent,33,184051,0.012496536286138081
